step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.1,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20325664599602394,0.042893399531057086
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.3,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20325583871990796,0.0428925922549411
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20326210108399356,0.042898854619026705
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20324798573528033,0.04288473927031347
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.2032202390874938,0.04285699262252693
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.20289807484123737,0.04253482837627051
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.3,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.20289624039176257,0.042532993926795715
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.5,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20287143588024947,0.042508189415282616
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.7,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20284640295404938,0.04248315648908252
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.9,0.2966666666666667,0.8476666666666667,0.5509999999999999,0.16036324646496686,0.20284011027551888,0.04247686381055202
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995150187501534,0.03915177228518654
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.3,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995215814948278,0.039158335029860936
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.5,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995133212743353,0.03915007480936844
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.7,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995459224942459,0.03918267602927905
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.9,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19953560246794944,0.03917235600298258
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.1,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.2000744178408105,0.03971117137584365
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.3,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.20023603649604566,0.0398727900310788
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.5,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.200066580859242,0.03970333439427515
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.7,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.20007834215046263,0.03971509568549578
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.9,0.2966666666666667,0.8463333333333334,0.5496666666666667,0.16036324646496686,0.20023247068798786,0.039869224223021
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.1,0.2966666666666667,0.847,0.5503333333333333,0.16036324646496686,0.19908110894824438,0.03871786248327752
